-1.999,-0.6619
-0.8236,-2.7357
-2.1264,-2.5897
-1.8899,-2.182
0.461,-2.0148
-1.2329,-3.683
-1.8227,-4.2057
-0.6253,-2.0391
-2.4829,-3.6758
-0.2041,-3.2436
-0.1393,-3.5735
0.1523,-2.9648
-1.4874,-0.1233
-3.1916,-1.3165
-0.9172,-0.6907
-3.3649,-1.8312
-0.5406,-0.9594
-2.9197,-3.8957
-0.3581,-2.6047
-0.1461,-1.5697
-1.2553,-1.3936
-0.0361,-3.1909
-1.4435,-0.7355
-0.8682,-2.7158
-0.5253,-0.1441
-3.1999,-4.0922
-2.4341,-0.1051
-2.7104,-2.4751
-4.1813,-1.4282
-0.6364,-1.1241
-3.5709,-0.2123
0.0576,-0.7861
-1.8972,-0.2405
-0.8958,-2.0523
0.1319,-2.3775
-2.6231,-3.2494
-1.4788,-1.4595
-1.4878,-0.2069
-3.0048,-0.9706
-2.5981,-1.2439
-3.0851,-0.5738
-2.1736,-2.422
-3.0492,-3.9378
-0.3547,-0.4892
-4.1524,-2.7788
-2.5902,-0.9854
-2.4694,-1.2527
-2.1105,-4.4967
-3.4199,-3.1909
-0.408,-3.3343
-0.1457,-1.9384
-2.1098,-2.6155
0.3756,-1.2738
-3.5734,-3.6765
-1.4673,-1.6079
-2.2123,-1.6439
-3.5221,-2.3096
-2.976,-3.1646
-2.9107,-1.0414
-1.4739,0.3761
-2.1732,0.0276
-2.6452,-1.1338
0.1933,-1.5665
0.0622,-2.3988
0.3341,-1.8116
-1.6243,-2.6163
-2.3571,-3.9079
-1.5163,-1.6885
-2.9476,-2.7917
-0.3437,-2.103
0.0256,-2.3565
-3.5543,-0.7458
-1.9262,-0.052
-3.1521,-3.3299
-3.7753,-0.4849
-0.2114,-3.6847
-0.2117,-1.2558
-3.804,-1.4184
-3.0319,-3.408
-1.8117,-1.0427
-3.5176,-1.3305
-0.2817,-2.3682
-2.8919,-0.2979
-1.7863,0.2821
-2.1362,-2.0352
-4.0792,-0.6175
-3.9762,-2.7434
-0.0647,-1.3285
-2.069,-1.5796
-2.0789,-0.8317
-4.2137,-2.7527
-2.7192,-3.7836
0.1687,-2.5149
-1.6087,-4.1606
-3.2354,-2.4847
-0.7125,-2.036
-3.2708,-2.3346
-2.7263,-3.7517
0.0937,-1.4141
0.2992,-1.2657
-1.4813,-4.1706
-3.7038,-3.6477
-0.7729,-1.8426
-2.4448,-3.7932
-3.3847,-3.222
-1.0371,-0.0451
-2.2569,-0.9009
-1.2791,-2.5066
-0.0693,-1.0774
-2.8797,-2.2775
-3.4854,-0.4395
-0.2231,-3.4822
-0.3938,-1.5807
-0.4901,-2.7258
-0.9913,-1.7113
-0.4994,-1.347
-2.9346,-0.3834
-1.3699,-0.0256
-3.9186,-2.5067
-4.088,-2.2128
-3.4508,-2.1076
-3.7307,-2.4993
-2.5274,-2.7959
-1.093,-2.2734
-1.222,-1.9681
-3.0975,-2.7636
-0.1302,-1.1107
-3.0547,-3.553
-2.488,-3.2729
-4.2503,-1.2805
-2.9216,-1.125
0.0167,-1.7661
-1.6196,-1.542
-3.6463,-0.9871
-1.7655,-4.0152
-0.3325,-1.3757
-2.5416,-1.226
-3.9488,-0.4383
-2.9845,-1.75
0.1509,-2.4316
-3.994,-3.1096
-0.783,-1.1315
-2.3657,-1.463
-3.0491,-1.358
-3.1563,-3.7565
-2.9254,-3.8665
-3.2407,-2.493
-2.276,-1.8834
-0.0499,-3.5067
-4.1159,-2.1705
-2.9216,-0.708
0.0962,-2.443
-3.117,-0.3308
-1.3813,-2.2202
-2.0411,0.0636
-1.9679,-4.0133
-2.8536,0.0963
-4.4227,-1.3969
-1.4192,-2.8602
-1.486,-2.0854
-1.9443,-4.0275
-2.0302,0.1052
