-4.1181,22.688
-10.706,17.62
-22.633,-1.6361
11.838,-17.458
-19.284,-8.8401
19.33,-9.4957
-0.84691,24.173
-9.6487,-17.635
-21.662,-8.2643
-21.631,-5.0984
-18.729,-9.5996
11.728,-20.71
23.833,-1.7825
-16.943,11.15
14.069,16.063
-22.862,-1.5041
16.225,12.897
13.558,-17.115
-20.6,-5.9915
8.0592,-20.461
20.469,-13.424
11.697,-20.795
19.676,9.3619
0.84733,24.084
-22.54,-6.7419
-14.427,15.084
0.43124,1.7971
0.095215,1.0176
0.28978,0.53909
-1.2176,-0.91275
0.11892,0.042705
-1.227,1.8133
-2.3504,0.43701
0.95689,1.744
0.3627,-1.7464
0.14792,-0.82282
-1.5277,-1.4604
-0.23414,0.031814
-1.4528,1.5398
-0.11348,-2.3864
-2.3057,-0.76732
0.64216,0.43455
1.4436,-1.0304
2.1216,-1.1456
-1.2536,-1.8807
0.093655,1.5456
-1.2958,0.16965
-1.3854,2.0054
-0.23422,-2.0336
-1.8522,0.488
-1.6942,1.3768
0.81526,1.6145
-1.7664,-1.0267
-1.4973,0.9284
-1.1343,-1.8734
-1.4162,0.76162
0.44143,-1.1359
-0.96167,-0.42355
-0.021552,0.41345
0.21545,-1.0615
-0.54382,-1.8291
0.25781,1.8084
0.75509,-0.96293
1.5554,0.21353
-1.9716,-0.5205
0.43961,-1.7908
-0.8716,0.62505
-0.39324,-1.9763
-1.1871,-1.491
1.7882,0.27654
0.48964,0.24193
1.7824,-0.58619
0.23399,1.3336
-0.51433,-1.6332
0.099847,-1.6327
-0.24371,-0.31302
-0.72374,1.1244
-1.9248,-0.1905
-0.75872,-1.8702
0.61384,1.2512
-1.4546,0.72123
-0.29614,1.5457
-0.94463,-0.024403
1.8316,-0.53642
-2.1205,-0.0058843
-0.43805,-0.65044
2.0404,-1.23
-2.0455,-0.94868
1.8963,-0.8728
-1.0009,-0.04169
0.4111,-1.2143
-1.1235,2.0305
0.34648,-0.33586
0.17347,0.14482
-1.1734,-1.2981
0.090159,0.17722
1.8302,-0.34636
2.3573,0.82528
1.8421,0.71442
-2.2364,0.35215
-1.3333,1.0522
-0.27941,-2.2582
0.38535,1.8625
2.0136,1.2486
-0.48192,1.5791
-0.22048,1.7152
1.9956,-0.47968
-0.23576,2.3028
0.40729,0.905
-0.32344,2.1344
1.0227,-0.35886
0.75533,-0.033005
-1.8754,-0.23856
-0.46967,-2.444
-1.5724,1.4136
-1.7994,0.084508
-0.26429,1.784
-0.70806,0.71654
-0.92713,-1.7028
-0.2621,0.31729
-2.4172,0.48088
1.2054,-0.78531
-0.72426,-0.24046
-1.0891,-1.0648
-0.44924,-0.53303
-1.4587,-1.8919
-1.8361,-0.51203
1.686,1.0918
0.90557,1.0981
-1.2775,0.9141
0.71185,0.090426
1.0679,0.35856
1.0622,1.4416
-1.2546,0.36022
0.21693,-0.4067
0.60773,-1.4985
-1.1736,-0.087301
0.53472,-1.303
0.28844,2.1687
-0.78036,0.90482
-0.31887,1.2924
1.1929,-0.12001
-1.6129,0.86515
-1.7138,-0.11846
1.1395,-1.6092
0.88003,0.83591
-2.2596,-0.41306
0.98734,-1.8484
1.5563,0.30078
0.39156,1.9832
1.9155,-1.1838
-1.7195,0.40818
0.22148,0.36524
-0.56337,-2.1649
-0.55255,0.88019
-0.030521,0.38365
1.0821,1.3136
-0.31798,-0.74189
-0.23454,1.5143
-0.3564,-1.9765
-0.013379,-2.1797
-0.1351,-1.463
0.74625,-1.1839
-0.13157,-0.058213
0.0010272,1.3381
1.1764,-0.73565
-0.12641,-0.58975
0.11008,-0.18199
2.461,-0.014825
0.76705,-1.683
0.17733,-2.2057
1.3747,-0.039127
-0.48287,-1.6758
1.7959,-1.2436
1.8607,-1.5735
2.1523,-0.96482
0.51263,1.8767
-1.1916,0.6835
1.0828,1.3093
-1.3649,0.16885
1.4594,1.0406
-0.91974,-1.8957
1.6419,-0.60469
1.8539,0.4303
0.74469,0.60643
1.9639,-1.1909
0.55652,1.2645
1.1318,-0.71578
1.4747,1.8559
-1.1999,-2.0922
-0.43406,1.8949
-0.71043,-0.47507
-2.1813,0.57184
1.3636,0.87588
-1.5709,1.7877
2.0576,1.2139
0.10281,1.7595
1.1042,-0.052347
2.1319,-0.37745
-0.62313,-1.2494
0.52116,0.5405
0.51217,1.7931
-1.0048,1.0294
-0.59815,0.75608
-1.0851,1.4262
-0.17355,-0.42197
-1.0492,-1.9378
1.6453,1.5108
-2.1524,-0.77877
-0.59016,1.0146
-0.46939,0.74734
-0.11049,-2.4967
-1.4199,-1.1909
1.592,-1.3343
1.8543,0.061578
-0.10983,-0.61548
2.3756,0.72616
-1.5734,-1.6765
0.5327,0.39206
-0.21232,0.35609
-1.5221,-0.30964
-0.97604,-1.1646
-0.91074,0.95859
0.52614,2.3761
-0.17325,2.0276
-0.64524,0.86616
2.1933,0.4335
2.0622,-0.39883
2.3341,0.18837
0.37568,-0.61628
-0.35706,-1.9079
0.4837,0.31149
-0.94759,-0.79172
1.6563,-0.10302
2.0256,-0.35645
-1.5543,1.2542
0.073828,1.948
-1.1521,-1.3299
-1.7753,1.5151
1.7886,-1.6847
1.7883,0.74416
-1.804,0.58164
-1.0319,-1.408
0.18832,0.95731
-1.5176,0.6695
1.7183,-0.36816
-0.89188,1.7021
0.21372,2.2821
-0.13618,-0.035195
-2.0792,1.3825
-1.9762,-0.74341
1.9353,0.67153
-0.068968,0.42037
-0.078884,1.1683
-2.2137,-0.75272
-0.71924,-1.7836
2.1687,-0.51491
0.39133,-2.1606
-1.2354,-0.48474
1.2875,-0.035957
-1.2708,-0.33464
-0.72631,-1.7517
2.0937,0.58591
2.2992,0.73431
0.51869,-2.1706
-1.7038,-1.6477
1.2271,0.15742
-0.44479,-1.7932
-1.3847,-1.222
0.96294,1.9549
-0.25691,1.0991
0.72091,-0.5066
1.9307,0.92263
-0.87974,-0.2775
-1.4854,1.5605
1.7769,-1.4822
1.6062,0.41928
1.5099,-0.72577
1.0087,0.28872
1.5006,0.65299
-0.9346,1.6166
0.6301,1.9744
-1.9186,-0.50667
-2.088,-0.2128
-1.4508,-0.10758
-1.7307,-0.4993
-0.52743,-0.79595
0.90699,-0.27341
0.77799,0.031947
-1.0975,-0.7636
1.8698,0.88935
-1.0547,-1.553
-0.48799,-1.2729
-2.2503,0.71952
-0.92161,0.87498
2.0167,0.23394
0.38043,0.45802
-1.6463,1.0129
0.23445,-2.0152
1.6675,0.62429
-0.54164,0.77398
-1.9488,1.5617
-0.9845,0.25004
2.1509,-0.43156
-1.994,-1.1096
1.217,0.86852
-0.36568,0.53701
-1.0491,0.64202
-1.1563,-1.7565
-0.92542,-1.8665
-1.2407,-0.49303
-0.27599,0.11659
1.9501,-1.5067
-2.1159,-0.17049
-0.92164,1.292
2.0962,-0.44301
-1.117,1.6692
0.61874,-0.22024
-0.041141,2.0636
0.03214,-2.0133
-0.85356,2.0963
-2.4227,0.6031
0.58083,-0.86016
0.51397,-0.08536
0.05574,-2.0275
-0.030178,2.1052
